ID;Дата;Время;Офис ID;Менеджер ID;Группа;Товар ID;Производитель ID;Количество;Сумма;Возврат
10253;24.04.2016;18:40:25;2;7;5;4067;36;1;814;нет
10254;24.04.2016;19:09:25;2;8;8;507;1;2;7257,8;нет
10255;24.04.2016;19:29:25;2;7;20;4502;6;1;1089;нет
10256;24.04.2016;19:37:25;2;7;13;208;14;1;9300,5;нет
10257;24.04.2016;19:51:25;2;6;13;486;14;1;11869;да
10258;24.04.2016;19:59:25;2;8;6;3840;11;2;12078;нет
10259;24.04.2016;20:17:25;3;11;4;4408;65;1;2079;нет
10260;24.04.2016;20:56:25;0;2;9;506;1;1;3628,9;нет
10261;24.04.2016;21:44:25;0;2;8;507;6;1;3628,9;нет
10262;24.04.2016;22:17:25;2;8;2;3139;0;1;2585;нет
10263;24.04.2016;22:32:25;2;8;10;3382;33;2;4378;нет
10264;24.04.2016;22:37:25;2;8;9;2548;14;1;5058,9;нет
10265;25.04.2016;10:34:25;2;8;4;2479;42;1;3509;нет
10266;25.04.2016;12:26:25;3;10;20;1385;6;1;5388,9;нет
10267;25.04.2016;13:17:25;2;8;12;206;5;1;9300,5;нет
10268;25.04.2016;17:19:25;2;8;3;4056;35;1;1659,9;нет
10269;25.04.2016;20:13:25;2;8;5;1737;27;1;1274,9;нет
10270;25.04.2016;20:35:25;3;9;11;1821;27;1;6308,5;нет
10271;25.04.2016;21:09:25;2;8;1;2506;33;1;4067,8;нет
10272;25.04.2016;21:51:25;2;8;13;1220;5;1;10989;нет
10273;25.04.2016;22:02:25;2;8;20;955;54;1;5388,9;нет
10274;26.04.2016;09:33:25;2;7;16;3046;27;1;803;нет
10275;26.04.2016;10:44:25;3;9;18;4392;9;1;594;нет
10276;26.04.2016;11:11:25;3;9;16;2707;27;1;4950;нет
10277;26.04.2016;11:44:25;2;7;9;3902;24;1;5168,9;нет
10278;26.04.2016;12:12:25;0;2;20;4036;6;1;5498,9;нет
10279;26.04.2016;12:18:25;3;9;18;3133;5;1;5737,6;нет
10280;26.04.2016;12:26:25;2;8;10;3402;5;1;2954,6;нет
10281;26.04.2016;14:23:25;2;8;22;3574;28;1;5489;нет
10282;26.04.2016;15:21:25;0;2;11;3406;27;1;3289;нет
10283;26.04.2016;15:50:25;0;0;22;2039;28;1;4222,9;нет
10284;26.04.2016;16:43:25;0;2;5;589;51;1;7210,5;нет
10285;26.04.2016;17:01:25;0;2;9;3654;0;1;1338,7;нет
10286;26.04.2016;17:05:25;2;8;14;1922;0;1;5698;нет
10287;26.04.2016;17:24:25;3;9;12;1584;5;1;11977,9;нет
10288;26.04.2016;17:56:25;2;8;10;4248;6;2;2310;нет
10289;26.04.2016;18:12:25;2;7;4;2479;41;1;3509;нет
10290;26.04.2016;18:35:25;3;9;19;2809;0;1;1054,9;нет
10291;26.04.2016;18:41:25;0;2;15;3931;2;1;647,9;нет
10292;26.04.2016;18:42:25;0;2;20;4502;6;1;1089;нет
10293;26.04.2016;19:26:25;2;6;10;4248;12;1;1155;нет
10294;26.04.2016;19:49:25;2;8;18;4150;17;2;1298;нет
10295;26.04.2016;20:02:25;2;7;18;4115;6;1;4356;нет
10296;26.04.2016;20:08:25;3;9;18;4392;56;2;1188;нет
10297;26.04.2016;20:22:25;2;8;13;420;14;1;53856;нет
10298;26.04.2016;20:24:25;2;7;9;3324;24;1;1469,6;нет
10299;26.04.2016;20:39:25;3;9;8;573;6;2;13503,6;нет
10300;26.04.2016;20:41:25;2;8;13;4128;25;1;8789;да
10301;26.04.2016;20:49:25;2;7;13;2227;6;1;7139;нет
10302;26.04.2016;21:03:25;3;9;13;2227;4;1;7139;нет
10303;26.04.2016;21:05:25;2;8;3;4560;14;1;7458;да
10304;26.04.2016;21:07:25;2;7;16;2950;24;1;4129,4;нет
10305;26.04.2016;21:08:25;0;0;3;3695;41;1;12274,9;нет
10306;26.04.2016;21:34:25;0;2;5;1227;42;1;9449;нет
10307;26.04.2016;21:37:25;0;2;22;3574;28;1;5489;нет
10308;26.04.2016;21:39:25;2;7;7;2611;50;2;2178;нет
10309;26.04.2016;21:54:25;2;8;17;364;6;2;12122;нет
10310;26.04.2016;22:02:25;2;8;1;4347;27;1;5819;нет
10311;26.04.2016;22:24:25;0;0;8;2238;11;2;10560;нет
10312;26.04.2016;22:25:25;1;3;22;4459;10;1;1419;нет
10313;26.04.2016;22:38:25;0;2;20;4502;54;1;1089;нет
10314;26.04.2016;22:42:25;0;2;6;3633;54;2;16478;нет
10315;27.04.2016;08:04:25;2;7;16;1133;5;1;4851;нет
10316;27.04.2016;08:26:25;2;7;20;1385;63;1;5388,9;нет
10317;27.04.2016;08:42:25;2;8;11;51;27;1;10274;нет
10318;27.04.2016;08:47:25;0;2;13;420;5;1;53856;нет
10319;27.04.2016;09:17:25;0;1;16;1401;24;1;15394,5;нет
10320;27.04.2016;10:05:25;2;8;7;4149;33;1;649;нет
10321;27.04.2016;10:45:25;2;7;5;3789;0;1;878,9;нет
10322;27.04.2016;11:17:25;3;9;8;573;11;2;13503,6;нет
10323;27.04.2016;11:26:25;3;9;5;1293;8;1;11330;нет
10324;27.04.2016;12:13:25;2;7;5;3056;18;1;1518;нет
10325;27.04.2016;12:24:25;2;7;5;3078;22;1;2297,9;нет
10326;27.04.2016;13:33:25;3;9;10;3033;50;2;3938;нет
10327;27.04.2016;13:35:25;2;7;7;3627;27;2;15290;нет
10328;27.04.2016;13:42:25;2;8;10;2963;0;1;2362,8;нет
10329;27.04.2016;15:01:25;2;7;5;2600;42;1;5907;нет
10330;27.04.2016;15:16:25;2;7;13;2227;5;1;7139;нет
10331;27.04.2016;15:33:25;2;8;20;1034;6;1;4224;да
10332;27.04.2016;15:35:25;2;7;14;3974;25;1;1295,8;нет
10333;27.04.2016;16:40:25;2;8;9;3252;8;1;1482,8;нет
10334;27.04.2016;16:42:25;3;9;8;1776;6;1;5830;нет
10335;27.04.2016;16:59:25;3;9;4;4140;11;1;1041,7;нет
10336;27.04.2016;17:00:25;2;8;11;3573;1;1;3792,8;да
10337;27.04.2016;17:43:25;3;9;8;952;10;2;8360;нет
10338;27.04.2016;17:57:25;0;0;4;4262;34;1;6589;нет
10339;27.04.2016;18:12:25;2;8;1;3588;14;1;3773;нет
10340;27.04.2016;18:13:25;3;9;1;2941;4;1;5170;нет
10341;27.04.2016;18:27:25;2;8;0;3891;23;1;2189;нет
10342;27.04.2016;18:30:25;0;2;16;3501;14;1;5621;нет
10343;27.04.2016;18:36:25;3;9;9;3854;24;1;1037,3;нет
10344;27.04.2016;18:42:25;2;8;2;1256;22;1;16489;нет
10345;27.04.2016;19:04:25;2;8;16;2950;3;1;4129,4;нет
10346;27.04.2016;19:08:25;0;2;17;364;6;1;6061;нет
10347;27.04.2016;19:33:25;3;9;9;819;33;1;6699;нет
10348;27.04.2016;19:38:25;1;4;20;4502;54;1;1089;нет
10349;27.04.2016;19:54:25;2;8;17;2276;5;2;120978;нет
10350;27.04.2016;20:06:25;3;9;7;1300;22;2;7257,8;нет
10351;27.04.2016;20:07:25;2;8;9;4327;27;1;979;нет
10352;27.04.2016;20:17:25;2;6;7;3725;27;2;2618;нет
10353;27.04.2016;20:36:25;2;8;6;4404;24;1;1375;нет
10354;27.04.2016;20:40:25;0;0;17;364;5;2;12122;нет
10355;27.04.2016;20:41:25;3;9;8;1776;0;2;11660;нет
10356;27.04.2016;20:49:25;0;0;19;3880;42;1;1639;да
10357;27.04.2016;21:02:25;2;7;7;3248;21;2;1839,2;нет
10358;27.04.2016;21:08:25;0;2;17;364;5;2;12122;нет
10359;27.04.2016;21:34:25;1;4;1;405;0;1;2299;нет
10360;27.04.2016;21:36:25;0;0;7;4330;27;2;2109,8;нет
10361;27.04.2016;21:46:25;2;8;13;357;25;1;25949;нет
10362;27.04.2016;21:48:25;3;9;9;3654;26;1;1338,7;нет
10363;27.04.2016;21:53:25;2;7;11;1420;1;1;15829;нет
10364;27.04.2016;22:11:25;0;2;18;4281;6;2;2640;нет
10365;27.04.2016;22:14:25;2;7;4;2869;22;1;5146,9;нет
10366;27.04.2016;22:30:25;2;8;8;1776;22;1;5830;нет
10367;28.04.2016;09:14:25;3;9;22;4459;28;1;1419;нет
10368;28.04.2016;09:30:25;3;9;8;952;5;2;8360;нет
10369;28.04.2016;09:40:25;3;9;19;4046;45;1;5157,9;нет
10370;28.04.2016;09:44:25;0;0;17;2276;5;1;60489;нет
10371;28.04.2016;09:56:25;2;7;6;2248;4;2;17525,2;нет
10372;28.04.2016;10:52:25;2;8;7;4242;14;1;1029,6;нет
10373;28.04.2016;11:06:25;2;8;9;3849;5;1;2090;да
10374;28.04.2016;11:19:25;2;7;16;2818;24;1;1538,9;да
10375;28.04.2016;12:15:25;2;7;14;4516;25;1;1252,9;нет
10376;28.04.2016;12:59:25;2;8;4;2593;33;1;1406,9;нет
10377;28.04.2016;13:14:25;2;8;10;1234;1;2;15466;нет
10378;28.04.2016;13:53:25;2;8;20;4502;54;1;1089;нет
10379;28.04.2016;13:54:25;1;4;17;364;6;2;12122;нет
10380;28.04.2016;13:55:25;3;9;14;1754;6;1;1240,8;нет
10381;28.04.2016;14:49:25;3;9;11;3406;27;1;3289;нет
10382;28.04.2016;15:01:25;2;8;17;364;6;2;12122;нет
10383;28.04.2016;15:13:25;3;9;16;3046;24;1;803;нет
10384;28.04.2016;15:40:25;2;8;8;507;0;1;3628,9;нет
10385;28.04.2016;15:52:25;0;2;5;1310;34;1;4728,9;нет
10386;28.04.2016;16:22:25;3;9;8;310;5;2;16940;нет
10387;28.04.2016;16:28:25;3;9;21;1022;12;1;9094,8;нет
10388;28.04.2016;17:11:25;0;0;20;4036;54;1;5498,9;нет
10389;28.04.2016;17:25:25;3;9;17;364;5;2;12122;нет
10390;28.04.2016;17:43:25;2;8;10;4210;14;2;1694;нет
10391;28.04.2016;17:58:25;2;7;11;1420;43;1;15829;нет
10392;28.04.2016;18:06:25;2;7;18;4281;35;1;1320;нет
10393;28.04.2016;18:16:25;2;7;11;3573;43;1;3792,8;да
10394;28.04.2016;18:39:25;0;2;9;3252;37;1;1482,8;да
10395;28.04.2016;18:43:25;2;8;20;4036;54;1;5498,9;нет
10396;28.04.2016;18:44:25;0;2;10;3187;0;1;867,9;нет
10397;28.04.2016;18:58:25;0;2;15;4390;47;1;594;да
10398;28.04.2016;19:09:25;2;7;22;4459;11;1;1419;да
10399;28.04.2016;19:11:25;3;9;10;3033;36;1;1969;нет
10400;28.04.2016;19:33:25;2;7;18;3984;56;2;9878;нет
10401;28.04.2016;19:54:25;2;7;14;1910;0;1;3498;нет
10402;28.04.2016;20:08:25;2;8;20;4502;54;1;1089;нет
10403;28.04.2016;20:12:25;0;2;16;3421;5;1;4279;нет
10404;28.04.2016;20:16:25;2;8;20;4036;6;1;5498,9;нет
10405;28.04.2016;20:27:25;3;9;5;3598;65;1;4389;нет
10406;28.04.2016;20:31:25;0;0;7;858;12;1;4576;нет
10407;28.04.2016;20:39:25;2;8;16;1712;27;1;9339;нет
10408;28.04.2016;20:44:25;2;7;13;208;6;1;9300,5;нет
10409;28.04.2016;20:46:25;0;2;9;3849;7;1;2090;нет
10410;28.04.2016;20:48:25;2;8;9;3831;26;1;3676,2;да
10411;28.04.2016;20:53:25;2;8;16;3046;14;1;803;нет
10412;28.04.2016;20:58:25;2;7;14;1910;10;1;3498;нет
10413;28.04.2016;21:10:25;2;7;13;357;6;1;25949;нет
10414;28.04.2016;21:24:25;2;8;4;1245;60;1;11935;да
10415;28.04.2016;21:31:25;2;7;12;372;5;1;8195;нет
10416;28.04.2016;21:44:25;2;7;20;1385;6;1;5388,9;нет
10417;28.04.2016;22:02:25;2;8;8;573;6;2;13503,6;да
10418;28.04.2016;22:03:25;2;8;8;573;22;1;6751,8;нет
10419;28.04.2016;22:29:25;2;8;5;3505;3;1;702,9;нет
10420;28.04.2016;22:31:25;3;9;20;1385;6;1;5388,9;нет
10421;28.04.2016;22:40:25;2;8;10;3754;27;2;11217,8;нет
10422;28.04.2016;22:48:25;2;8;16;1512;28;1;21989;нет
10423;28.04.2016;22:52:25;2;7;9;4327;0;1;979;нет
10424;29.04.2016;08:10:25;2;8;22;4459;11;1;1419;нет
10425;29.04.2016;08:28:25;2;8;4;3855;41;1;1037,3;нет
10426;29.04.2016;08:31:25;2;8;9;3216;14;1;2805;нет
10427;29.04.2016;08:45:25;2;7;20;4502;63;1;1089;нет
10428;29.04.2016;09:17:25;2;7;11;3573;1;1;3792,8;нет
10429;29.04.2016;09:20:25;2;7;8;1776;22;2;11660;да
10430;29.04.2016;09:38:25;0;0;4;4296;13;1;1109,9;нет
10431;29.04.2016;09:47:25;3;9;17;364;6;1;6061;нет
10432;29.04.2016;10:21:25;3;9;20;4502;6;1;1089;нет
10433;29.04.2016;10:43:25;2;8;8;507;11;2;7257,8;нет
10434;29.04.2016;10:49:25;2;7;12;206;5;1;9300,5;нет
10435;29.04.2016;11:17:25;2;7;19;2878;6;1;4389;нет
10436;29.04.2016;11:21:25;0;1;5;3049;50;1;1369,5;нет
10437;29.04.2016;11:32:25;2;8;5;3410;33;1;1202,3;нет
10438;29.04.2016;12:11:25;3;9;17;364;5;1;6061;нет
10439;29.04.2016;12:19:25;2;7;8;507;10;1;3628,9;нет
10440;29.04.2016;12:36:25;3;10;20;1034;54;1;4224;да
10441;29.04.2016;12:44:25;2;8;20;1385;6;1;5388,9;нет
10442;29.04.2016;12:51:25;2;8;10;4241;14;1;1029,6;нет
10443;29.04.2016;13:30:25;2;7;22;2039;10;1;4222,9;нет
10444;29.04.2016;13:36:25;2;7;18;3073;45;2;1188;нет
10445;29.04.2016;13:48:25;0;2;13;2233;5;1;23089;нет
10446;29.04.2016;13:50:25;0;2;10;3769;1;1;1593,9;нет
10447;29.04.2016;14:01:25;2;7;13;2227;4;1;7139;нет
10448;29.04.2016;14:34:25;0;2;4;4481;6;1;1529;нет
10449;29.04.2016;14:46:25;0;2;4;3070;20;1;1610,4;да
10450;29.04.2016;14:51:25;0;2;15;3931;2;1;647,9;нет
10451;29.04.2016;15:15:25;2;7;4;1703;21;1;8063;нет
10452;29.04.2016;15:28:25;0;2;16;2496;24;1;2086,7;нет
10453;29.04.2016;15:29:25;2;7;10;3402;5;1;2954,6;нет
10454;29.04.2016;15:47:25;2;8;8;507;22;2;7257,8;нет
10455;29.04.2016;15:50:25;3;9;16;2496;6;1;2086,7;нет
10456;29.04.2016;15:59:25;0;2;8;1776;7;1;5830;нет
10457;29.04.2016;16:13:25;2;7;8;2238;1;2;10560;нет
10458;29.04.2016;16:23:25;0;0;7;3530;22;2;2791,8;нет
10459;29.04.2016;16:51:25;0;0;20;1034;63;1;4224;нет
10460;29.04.2016;16:57:25;2;7;21;1022;18;1;9094,8;нет
10461;29.04.2016;16:58:25;2;7;16;3046;5;1;803;нет
10462;29.04.2016;17:06:25;2;7;7;4339;0;2;2197,8;нет
10463;29.04.2016;17:13:25;2;8;20;4036;54;1;5498,9;нет
10464;29.04.2016;17:14:25;2;7;22;2450;43;1;5020,4;нет
10465;29.04.2016;17:25:25;0;2;17;364;6;1;6061;нет
10466;29.04.2016;17:32:25;2;7;17;364;5;1;6061;нет
10467;29.04.2016;17:41:25;2;8;10;3187;36;1;867,9;нет
10468;29.04.2016;17:58:25;2;8;8;507;22;2;7257,8;нет
10469;29.04.2016;18:07:25;3;10;5;4141;22;1;1041,7;нет
10470;29.04.2016;18:08:25;2;7;9;3970;25;1;1100;нет
10471;29.04.2016;18:11:25;2;7;14;1754;24;1;1240,8;нет
10472;29.04.2016;18:13:25;0;0;9;4518;37;1;1251,8;нет
10473;29.04.2016;18:14:25;2;8;16;2388;37;1;4279;нет
10474;29.04.2016;18:17:25;0;0;8;1776;5;1;5830;нет
10475;29.04.2016;18:33:25;3;9;5;2895;5;1;8789;нет
10476;29.04.2016;18:34:25;0;0;5;4067;33;1;814;нет
10477;29.04.2016;18:36:25;2;8;8;292;7;1;8910;нет
10478;29.04.2016;18:40:25;2;8;20;1034;54;1;4224;нет
10479;29.04.2016;18:42:25;2;7;9;4344;37;1;4257;нет
10480;29.04.2016;19:03:25;0;0;16;3359;37;1;5379;нет
10481;29.04.2016;19:09:25;0;2;5;4428;15;1;1189,1;нет
10482;29.04.2016;19:15:25;2;7;12;206;5;1;9300,5;нет
10483;29.04.2016;19:18:25;3;9;20;4502;6;1;1089;нет
10484;29.04.2016;19:31:25;2;7;1;3852;23;1;1485;нет
10485;29.04.2016;19:34:25;2;7;17;364;5;2;12122;нет
10486;29.04.2016;19:36:25;2;7;8;507;0;2;7257,8;нет
10487;29.04.2016;19:45:25;3;9;18;4150;56;1;649;нет
10488;29.04.2016;20:01:25;2;8;11;1821;27;1;6308,5;нет
10489;29.04.2016;20:06:25;0;2;17;364;6;2;12122;нет
10490;29.04.2016;20:11:25;2;7;9;2693;6;1;9779;нет
10491;29.04.2016;20:15:25;3;9;7;3146;14;1;1089;нет
10492;29.04.2016;20:26:25;3;9;7;2507;9;1;3183,4;нет
10493;29.04.2016;20:28:25;2;8;9;1906;47;1;11825;нет
10494;29.04.2016;20:32:25;2;7;3;414;18;1;21120;нет
10495;29.04.2016;20:43:25;3;9;7;3889;6;1;1109,9;нет
10496;29.04.2016;20:45:25;3;9;9;3759;22;1;7687,9;нет
10497;29.04.2016;20:51:25;2;8;1;1921;41;1;5698;нет
10498;29.04.2016;20:55:25;2;7;6;3900;12;1;570,9;нет
10499;29.04.2016;21:09:25;2;7;22;4459;10;1;1419;нет
10500;29.04.2016;21:20:25;0;2;20;4502;6;1;1089;нет
10501;29.04.2016;21:24:25;2;7;21;4216;12;1;10437,9;нет
10502;29.04.2016;21:27:25;0;2;4;3261;55;1;1196,8;нет
10503;29.04.2016;21:29:25;2;8;16;3372;3;1;5489;нет
10504;29.04.2016;21:43:25;2;8;16;3046;27;1;803;нет
10505;29.04.2016;22:17:25;2;8;15;4390;50;1;594;нет
10506;29.04.2016;22:27:25;2;8;17;364;6;2;12122;нет
10507;29.04.2016;22:28:25;0;2;5;3078;35;1;2297,9;нет
10508;29.04.2016;22:33:25;2;6;17;364;6;2;12122;нет
10509;29.04.2016;22:58:25;2;6;9;2014;26;1;1274,9;нет
10510;30.04.2016;08:01:25;2;8;5;2430;41;1;1483,9;нет
10511;30.04.2016;08:57:25;2;7;9;3252;22;1;1482,8;нет
10512;30.04.2016;09:00:25;2;8;7;1974;22;2;9677,8;да
10513;30.04.2016;09:40:25;2;7;16;2950;24;1;4129,4;нет
10514;30.04.2016;10:02:25;3;9;4;3055;14;1;1164,9;нет
10515;30.04.2016;10:05:25;2;7;13;4128;6;1;8789;нет
10516;30.04.2016;10:11:25;2;8;16;2027;14;1;20042;да
10517;30.04.2016;10:24:25;2;8;0;2645;3;1;2079;да
10518;30.04.2016;10:26:25;3;9;14;1922;0;1;5698;нет
10519;30.04.2016;10:37:25;3;9;7;4166;2;2;10678,8;нет
10520;30.04.2016;11:12:25;2;7;4;3112;33;1;743,6;нет
10521;30.04.2016;11:37:25;3;9;20;4502;11;1;1089;нет
10522;30.04.2016;11:43:25;0;2;3;1390;41;1;2409;нет
10523;30.04.2016;12:03:25;2;8;20;1385;11;1;5388,9;нет
10524;30.04.2016;12:06:25;2;7;14;3260;50;1;1197,9;да
10525;30.04.2016;12:09:25;2;8;3;2933;0;1;3958,9;нет
10526;30.04.2016;12:12:25;2;8;12;372;5;1;8195;нет
10527;30.04.2016;12:20:25;3;9;6;1461;60;2;39270;нет
10528;30.04.2016;12:22:25;0;2;13;208;5;1;9300,5;нет
10529;30.04.2016;12:34:25;0;0;1;3068;35;1;1870;нет
10530;30.04.2016;12:41:25;0;2;20;955;54;1;5388,9;нет
10531;30.04.2016;12:43:25;2;8;4;4028;53;1;2189;нет
10532;30.04.2016;12:47:25;3;9;20;955;63;1;5388,9;нет
10533;30.04.2016;12:53:25;2;7;13;486;5;1;11869;нет
10534;30.04.2016;12:58:25;0;2;20;955;6;1;5388,9;нет
10535;30.04.2016;13:05:25;3;9;10;3769;27;2;3187,8;нет
10536;30.04.2016;13:18:25;2;8;8;952;11;2;8360;нет
10537;30.04.2016;13:19:25;3;10;19;4427;6;1;1309;нет
10538;30.04.2016;13:47:25;2;7;9;1701;7;1;8789;нет
10539;30.04.2016;13:55:25;2;8;17;364;5;1;6061;нет
10540;30.04.2016;13:56:25;0;2;17;364;6;1;6061;нет
10541;30.04.2016;13:58:25;2;8;16;2496;27;1;2086,7;да
10542;30.04.2016;14:03:25;3;9;8;490;5;1;47289;нет
10543;30.04.2016;14:09:25;0;0;10;3187;18;2;1735,8;да
10544;30.04.2016;14:11:25;2;7;8;292;10;2;17820;нет
10545;30.04.2016;14:19:25;3;9;15;3931;5;1;647,9;нет
10546;30.04.2016;14:21:25;0;2;10;3587;48;2;6578;нет
10547;30.04.2016;14:22:25;0;0;20;765;63;1;5368;нет
10548;30.04.2016;14:26:25;3;9;8;3223;0;2;11220;нет
10549;30.04.2016;14:30:25;0;0;3;950;6;1;5388,9;нет
10550;30.04.2016;14:36:25;2;7;11;3406;27;1;3289;нет
10551;30.04.2016;14:39:25;2;7;9;3510;14;1;8050,9;нет
10552;30.04.2016;14:41:25;2;7;16;1887;5;1;5146,9;нет
10553;30.04.2016;14:43:25;1;4;8;310;22;2;16940;нет
10554;30.04.2016;14:49:25;3;9;12;372;5;1;8195;нет
10555;30.04.2016;14:51:25;0;2;8;292;11;1;8910;нет
10556;30.04.2016;14:53:25;2;7;13;4128;25;1;8789;нет
10557;30.04.2016;15:04:25;2;7;17;364;6;2;12122;нет
10558;30.04.2016;15:06:25;3;9;13;2227;6;1;7139;нет
10559;30.04.2016;15:09:25;2;8;5;3835;53;1;5159;нет
10560;30.04.2016;15:22:25;0;2;5;2445;65;1;818,4;нет
10561;30.04.2016;15:24:25;2;8;6;2201;13;2;2505,8;нет
10562;30.04.2016;15:27:25;3;9;22;4459;43;1;1419;нет
10563;30.04.2016;15:30:25;2;8;19;2809;0;1;1054,9;нет
10564;30.04.2016;15:32:25;0;0;18;2939;5;1;7480;нет
10565;30.04.2016;15:33:25;0;2;7;3917;33;1;1196,8;нет
10566;30.04.2016;15:35:25;2;8;9;3933;27;1;647,9;нет
10567;30.04.2016;15:36:25;0;2;13;2227;6;1;7139;да
10568;30.04.2016;15:43:25;3;10;12;2025;5;1;19074;нет
10569;30.04.2016;15:54:25;0;2;7;2602;12;2;2470,6;нет
10570;30.04.2016;15:57:25;3;9;3;3593;34;1;979;нет
10571;30.04.2016;16:00:25;0;2;1;1921;42;1;5698;да
10572;30.04.2016;16:09:25;2;8;13;2227;6;1;7139;нет
10573;30.04.2016;16:15:25;0;2;7;4149;23;1;649;нет
10574;30.04.2016;16:21:25;2;7;9;2916;23;1;1383,8;нет
10575;30.04.2016;16:36:25;0;2;13;357;6;1;25949;да
10576;30.04.2016;17:07:25;0;2;20;4502;11;1;1089;нет
10577;30.04.2016;17:17:25;3;9;19;3839;45;1;6402;нет
10578;30.04.2016;17:25:25;0;2;18;2421;5;1;7029;нет
10579;30.04.2016;17:29:25;2;7;3;3628;13;1;7645;нет
10580;30.04.2016;17:31:25;2;8;18;4150;9;2;1298;нет
10581;30.04.2016;17:33:25;3;9;14;3260;0;1;1197,9;нет
10582;30.04.2016;17:36:25;2;7;14;1754;24;1;1240,8;нет
10583;30.04.2016;17:37:25;0;2;5;4071;44;1;778,8;нет
10584;30.04.2016;17:49:25;2;8;8;1776;7;2;11660;нет
10585;30.04.2016;17:50:25;2;7;5;1207;16;1;5434;нет
10586;30.04.2016;17:59:25;2;7;4;3963;44;1;759;нет
10587;30.04.2016;18:00:25;2;8;9;3970;33;1;1100;нет
10588;30.04.2016;18:07:25;2;7;18;4392;22;1;594;нет
10589;30.04.2016;18:09:25;3;9;7;19;50;1;27901,5;нет
10590;30.04.2016;18:24:25;2;7;8;507;6;1;3628,9;нет
10591;30.04.2016;18:28:25;3;9;1;344;50;1;13271,5;нет
10592;30.04.2016;18:32:25;2;7;8;3223;22;1;5610;нет
10593;30.04.2016;18:39:25;2;7;1;2941;22;1;5170;нет
10594;30.04.2016;18:50:25;2;7;13;486;25;1;11869;нет
10595;30.04.2016;19:25:25;2;8;22;4459;28;1;1419;нет
10596;30.04.2016;19:26:25;2;8;7;2964;7;1;2362,8;нет
10597;30.04.2016;19:29:25;2;7;10;4280;6;2;2008,6;нет
10598;30.04.2016;19:30:25;2;8;14;1754;24;1;1240,8;нет
10599;30.04.2016;19:35:25;2;8;20;4502;54;1;1089;нет
10600;30.04.2016;19:46:25;2;7;9;2916;19;1;1383,8;нет
10601;30.04.2016;19:51:25;2;8;11;3573;18;1;3792,8;нет
10602;30.04.2016;19:57:25;0;1;5;3078;0;1;2297,9;нет
10603;30.04.2016;20:23:25;2;8;1;1921;37;1;5698;нет
10604;30.04.2016;20:26:25;2;8;15;2481;5;1;3355;нет
10605;30.04.2016;20:28:25;3;9;1;4020;33;1;2156;нет
10606;30.04.2016;21:03:25;2;8;12;206;5;1;9300,5;нет
10607;30.04.2016;21:26:25;2;8;19;3996;42;1;2519;нет
10608;30.04.2016;21:51:25;0;2;4;4017;24;1;638;нет
10609;30.04.2016;22:42:25;0;2;13;1220;5;1;10989;нет
10610;30.04.2016;22:47:25;2;8;8;573;0;2;13503,6;нет
10611;30.04.2016;22:54:25;0;2;9;3141;11;1;2725,8;нет
10612;01.05.2016;10:18:25;0;2;20;1034;54;1;4224;нет
10613;01.05.2016;10:23:25;0;2;22;2039;11;1;4222,9;нет
10614;01.05.2016;10:56:25;0;0;5;2389;41;1;3386,9;нет
10615;01.05.2016;11:39:25;2;8;6;445;15;2;17987,2;нет
10616;01.05.2016;11:41:25;2;8;22;3400;11;1;6039;нет
10617;01.05.2016;12:05:25;3;9;10;4391;27;2;1188;нет
10618;01.05.2016;13:02:25;3;9;14;4139;6;1;1041,7;нет
10619;01.05.2016;13:03:25;2;8;13;1220;5;1;10989;нет
10620;01.05.2016;13:12:25;2;8;13;1220;25;1;10989;да
10621;01.05.2016;13:29:25;2;8;10;4241;54;2;2059,2;нет
10622;01.05.2016;14:04:25;2;7;2;107;2;1;14575;нет
10623;01.05.2016;14:32:25;0;2;17;364;6;2;12122;нет
10624;01.05.2016;14:40:25;2;7;4;2128;6;1;2187,9;нет
10625;01.05.2016;14:46:25;3;9;20;4502;6;1;1089;нет
10626;01.05.2016;14:47:25;0;2;2;2126;48;1;2187,9;да
10627;01.05.2016;15:19:25;0;2;2;3040;9;1;21549;нет
10628;01.05.2016;16:55:25;2;7;16;2818;2;1;1538,9;нет
10629;01.05.2016;17:01:25;2;7;10;4248;5;2;2310;нет
10630;01.05.2016;17:21:25;3;9;9;3970;26;1;1100;нет
10631;01.05.2016;17:37:25;0;2;10;4104;54;1;2695;нет
10632;01.05.2016;17:39:25;0;2;10;4210;50;1;847;да
10633;01.05.2016;17:52:25;2;7;5;528;13;1;8255,5;нет
10634;01.05.2016;17:54:25;2;8;3;3975;23;1;1199;нет
10635;01.05.2016;18:18:25;2;8;22;3687;28;1;4389;нет
10636;01.05.2016;18:19:25;2;8;16;3700;24;1;1529;нет
10637;01.05.2016;18:24:25;0;2;4;3188;60;1;867,9;нет
10638;01.05.2016;18:25:25;2;8;8;1426;0;1;6743;нет
10639;01.05.2016;18:40:25;3;9;17;364;5;1;6061;нет
10640;01.05.2016;18:46:25;2;8;20;765;6;1;5368;нет
10641;01.05.2016;19:35:25;2;8;3;1390;1;1;2409;нет
10642;01.05.2016;19:41:25;2;7;14;4236;6;1;14282,4;нет
10643;01.05.2016;19:43:25;1;4;4;2865;2;1;4398,9;нет
10644;01.05.2016;19:55:25;0;0;7;2892;3;1;539;нет
10645;01.05.2016;20:00:25;2;7;20;4502;54;1;1089;нет
